Ship Mode,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Ship Time
3,Consumer,Africa,Office Supplies,Storage,18.75,1,0.0,8.61,2.09,3,5
0,Corporate,Africa,Office Supplies,Storage,154.656,4,0.7,-324.864,2.09,0,1
3,Consumer,EMEA,Office Supplies,Storage,13.584,2,0.6,-4.416,2.09,1,4
0,Corporate,Africa,Office Supplies,Storage,23.700000000000003,1,0.0,0.0,2.09,3,3
1,Corporate,EMEA,Office Supplies,Binders,113.04,4,0.0,23.64,2.09,1,0
3,Consumer,EMEA,Office Supplies,Labels,16.799999999999997,2,0.0,0.12,2.09,2,7
3,Corporate,EMEA,Office Supplies,Fasteners,27.0,2,0.0,10.8,2.09,3,5
3,Consumer,EMEA,Office Supplies,Art,17.880000000000003,1,0.6,-18.33,2.09,1,4
3,Corporate,EMEA,Office Supplies,Art,17.880000000000003,1,0.6,-18.33,2.09,3,5
2,Corporate,EMEA,Technology,Accessories,40.032,1,0.6,-42.04799999999999,2.09,3,5
3,Consumer,Africa,Technology,Accessories,30.024,1,0.7,-52.05599999999998,2.09,3,4
3,Consumer,Central,Office Supplies,Binders,20.4,5,0.0,8.7,2.089,2,6
3,Home Office,Central,Office Supplies,Storage,15.0,2,0.4,0.7200000000000003,2.089,1,4
3,Home Office,North,Furniture,Furnishings,35.16,2,0.4,-23.44,2.088,2,6
3,Corporate,North,Furniture,Furnishings,39.144,2,0.4,4.544,2.087,3,6
3,Consumer,North,Office Supplies,Binders,40.640000000000015,2,0.0,4.44,2.087,3,4
2,Corporate,Caribbean,Office Supplies,Envelopes,22.6,2,0.0,7.44,2.085,3,4
3,Consumer,North,Technology,Copiers,191.85552,2,0.002,74.57552,2.085,3,6
3,Consumer,Central,Office Supplies,Appliances,54.576,2,0.4,-8.224,2.084,3,4
3,Consumer,North,Furniture,Chairs,168.512,4,0.2,8.351999999999993,2.083,3,5
3,Home Office,North,Office Supplies,Supplies,30.880000000000003,2,0.0,4.0,2.082,3,4
2,Consumer,Caribbean,Office Supplies,Storage,34.02,3,0.0,6.119999999999999,2.082,3,5
3,Corporate,North,Technology,Accessories,69.17999999999998,1,0.0,21.44,2.082,3,4
0,Consumer,South,Office Supplies,Fasteners,9.216,2,0.4,-1.264,2.081,0,3
3,Consumer,South,Office Supplies,Binders,23.664,4,0.7,-41.856,2.081,3,4
3,Corporate,South,Furniture,Bookcases,50.412,1,0.4,1.671999999999997,2.08,3,4
0,Corporate,Central,Office Supplies,Binders,14.04,4,0.5,0.0,2.08,3,3
3,Corporate,Central,Office Supplies,Binders,16.740000000000002,2,0.0,6.18,2.08,3,7
3,Corporate,Central,Office Supplies,Binders,29.64,2,0.0,13.32,2.08,3,4
0,Consumer,Central,Office Supplies,Art,11.1,1,0.0,2.64,2.08,1,3
2,Consumer,Central,Office Supplies,Labels,17.009999999999998,3,0.5,-11.61,2.08,3,5
3,Consumer,North,Office Supplies,Paper,13.98,1,0.5,-9.81,2.08,2,7
3,Corporate,South,Office Supplies,Binders,39.96,3,0.0,16.38,2.08,3,4
2,Corporate,Central,Office Supplies,Labels,22.379999999999995,2,0.0,2.64,2.08,3,5
3,Consumer,Central,Office Supplies,Art,34.074,2,0.1,11.334,2.08,3,6
2,Consumer,Oceania,Office Supplies,Storage,43.146,2,0.1,9.066,2.08,1,4
3,Consumer,Southeast Asia,Office Supplies,Paper,39.5412,2,0.17,-8.0988,2.08,3,5
3,Consumer,Southeast Asia,Office Supplies,Supplies,44.649,3,0.45,-0.8909999999999982,2.08,3,4
3,Corporate,Oceania,Furniture,Chairs,53.568,1,0.4,-30.372000000000003,2.08,3,5
3,Consumer,Oceania,Office Supplies,Labels,23.52,2,0.0,4.68,2.08,3,5
2,Corporate,West,Office Supplies,Envelopes,14.75,5,0.0,7.08,2.08,1,4
1,Consumer,East,Office Supplies,Paper,11.352000000000002,3,0.2,4.1151,2.08,1,0
3,Consumer,Central,Office Supplies,Art,15.872,1,0.2,1.1904000000000003,2.08,2,6
2,Consumer,West,Office Supplies,Paper,11.56,2,0.0,5.6644000000000005,2.08,1,4
3,Consumer,Central,Office Supplies,Art,14.98,1,0.0,4.494,2.08,1,4
3,Home Office,South,Office Supplies,Art,14.28,4,0.0,3.7128,2.08,1,4
3,Consumer,Central,Furniture,Furnishings,66.11200000000001,4,0.6,-84.29279999999999,2.08,1,4
0,Consumer,East,Office Supplies,Labels,6.0,2,0.2,2.1,2.08,1,2
0,Corporate,East,Office Supplies,Envelopes,23.99,1,0.0,11.995,2.08,1,3
3,Corporate,Africa,Office Supplies,Binders,49.2,1,0.0,21.15,2.08,3,6
3,Consumer,EMEA,Office Supplies,Paper,20.49,1,0.0,2.85,2.08,2,6
3,Consumer,Africa,Office Supplies,Labels,20.16,4,0.0,3.3600000000000003,2.08,1,4
3,Consumer,Africa,Furniture,Chairs,57.168000000000006,4,0.7,-91.512,2.08,3,7
3,Consumer,Africa,Office Supplies,Binders,15.15,1,0.0,2.1,2.08,1,4
3,Home Office,EMEA,Office Supplies,Art,12.108,1,0.6,-7.871999999999998,2.08,1,4
0,Corporate,Africa,Office Supplies,Binders,14.52,1,0.0,0.5700000000000001,2.08,3,3
3,Home Office,EMEA,Office Supplies,Envelopes,23.82,2,0.0,5.699999999999999,2.08,2,7
3,Consumer,EMEA,Technology,Phones,26.148000000000003,1,0.6,-14.382000000000003,2.08,1,5
3,Consumer,EMEA,Office Supplies,Binders,29.04,2,0.0,1.14,2.08,3,4
2,Consumer,Africa,Office Supplies,Art,15.156,1,0.7,-20.724,2.08,1,3
3,Home Office,EMEA,Furniture,Furnishings,44.112,2,0.6,-35.328,2.08,3,6
1,Home Office,North,Office Supplies,Labels,14.88,2,0.0,2.2,2.075,3,0
3,Consumer,North,Office Supplies,Envelopes,56.120000000000005,2,0.0,21.32,2.074,3,5
2,Consumer,Caribbean,Office Supplies,Supplies,50.4,2,0.0,25.2,2.074,3,3
3,Home Office,Caribbean,Office Supplies,Labels,32.2,7,0.0,4.48,2.073,3,4
3,Consumer,Caribbean,Office Supplies,Art,30.192,3,0.2,-2.268,2.07,3,6
3,Corporate,Caribbean,Furniture,Furnishings,32.52,1,0.0,13.32,2.07,3,6
2,Corporate,Central,Office Supplies,Paper,15.912,3,0.4,-5.328000000000001,2.07,3,5
3,Corporate,South,Office Supplies,Supplies,22.016000000000005,2,0.6,-31.384000000000007,2.07,3,4
3,Consumer,Central,Office Supplies,Labels,21.84,2,0.0,2.4000000000000004,2.07,2,6
3,Home Office,Central,Office Supplies,Binders,18.54,3,0.5,-14.85,2.07,3,5
3,Consumer,Central,Office Supplies,Fasteners,37.68,2,0.0,3.0,2.07,3,5
3,Consumer,Central,Office Supplies,Storage,40.5,4,0.1,-0.9000000000000004,2.07,3,6
3,Consumer,Central,Office Supplies,Labels,20.58,2,0.0,4.08,2.07,1,4
3,Consumer,Central,Office Supplies,Labels,45.0,4,0.0,8.040000000000001,2.07,3,4
3,Consumer,Southeast Asia,Office Supplies,Labels,28.858500000000006,5,0.47,1.5584999999999951,2.07,3,6
3,Consumer,Southeast Asia,Technology,Accessories,31.3866,2,0.47,-4.1934000000000005,2.07,3,5
3,Consumer,North Asia,Office Supplies,Labels,25.92,3,0.0,0.72,2.07,3,4
3,Consumer,Central Asia,Furniture,Chairs,39.495,1,0.5,-28.455,2.07,3,6
3,Consumer,Oceania,Technology,Accessories,29.67,1,0.0,7.11,2.07,3,6
3,Corporate,Oceania,Office Supplies,Art,38.28,2,0.0,7.62,2.07,3,7
3,Consumer,West,Office Supplies,Labels,28.35,9,0.0,13.608,2.07,3,4
2,Consumer,West,Office Supplies,Binders,17.456,2,0.2,5.8914,2.07,1,4
3,Corporate,East,Office Supplies,Paper,54.816,3,0.2,17.815199999999997,2.07,3,5
2,Home Office,East,Furniture,Furnishings,35.28,3,0.0,11.995199999999995,2.07,3,4
2,Consumer,Central,Office Supplies,Art,34.7,5,0.0,12.492,2.07,3,2
3,Consumer,East,Technology,Accessories,19.040000000000003,4,0.2,-1.428,2.07,2,6
2,Corporate,East,Furniture,Furnishings,23.968000000000004,2,0.2,7.7896,2.07,3,4
3,Consumer,Central,Technology,Accessories,24.032,2,0.2,-0.6008000000000004,2.07,3,5
3,Corporate,Central,Office Supplies,Paper,23.52,5,0.2,8.526,2.07,3,5
3,Consumer,West,Office Supplies,Envelopes,54.900000000000006,5,0.0,26.901000000000003,2.07,3,5
2,Corporate,EMEA,Office Supplies,Storage,33.0,2,0.0,8.22,2.07,3,3
2,Corporate,Africa,Office Supplies,Binders,8.973000000000003,1,0.7,-8.997000000000002,2.07,0,2
3,Consumer,Africa,Office Supplies,Storage,124.26,2,0.0,6.18,2.07,3,5
3,Consumer,Canada,Office Supplies,Fasteners,28.98,2,0.0,0.24,2.07,3,4
3,Corporate,Africa,Office Supplies,Fasteners,13.86,1,0.0,3.3000000000000003,2.07,1,4
2,Consumer,EMEA,Technology,Accessories,30.9,1,0.0,10.17,2.07,3,4
0,Corporate,Africa,Office Supplies,Labels,8.459999999999999,1,0.0,3.21,2.07,1,1
3,Corporate,Africa,Office Supplies,Binders,29.64,2,0.0,13.32,2.07,3,6
0,Consumer,Africa,Office Supplies,Art,7.227,1,0.7,-12.302999999999995,2.07,0,3
0,Consumer,EMEA,Office Supplies,Art,53.7,1,0.0,4.29,2.07,1,1
3,Corporate,Central,Office Supplies,Binders,24.768,4,0.4,-1.3120000000000005,2.069,3,6
3,Corporate,Central,Office Supplies,Fasteners,35.3,5,0.0,3.1,2.069,3,5
3,Home Office,Central,Office Supplies,Supplies,39.456,2,0.4,-13.824000000000002,2.069,3,5
3,Consumer,Central,Office Supplies,Fasteners,21.06,3,0.0,3.12,2.068,3,6
3,Consumer,South,Office Supplies,Binders,16.776,9,0.6,-25.164,2.068,1,4
3,Consumer,Caribbean,Office Supplies,Paper,48.32,4,0.0,23.12,2.066,3,4
3,Consumer,Central,Office Supplies,Fasteners,27.96,3,0.0,4.140000000000001,2.065,3,6
3,Consumer,South,Office Supplies,Fasteners,22.2,2,0.0,5.320000000000001,2.065,2,6
3,Consumer,Caribbean,Office Supplies,Envelopes,19.02,3,0.0,9.12,2.064,1,4
3,Consumer,North,Furniture,Furnishings,33.648,2,0.4,-19.632,2.064,3,4
3,Corporate,Central,Office Supplies,Storage,15.0,2,0.4,0.7200000000000003,2.061,1,5
2,Consumer,South,Office Supplies,Binders,23.84,4,0.0,5.2,2.06,3,3
3,Consumer,Central,Office Supplies,Binders,12.78,1,0.0,5.49,2.06,1,5
3,Consumer,Central,Office Supplies,Binders,17.52,2,0.0,8.040000000000001,2.06,3,7
3,Home Office,South,Office Supplies,Fasteners,35.910000000000004,3,0.0,0.6300000000000001,2.06,3,5
0,Consumer,Central,Technology,Accessories,30.509999999999994,1,0.0,13.11,2.06,3,1
2,Home Office,Southeast Asia,Office Supplies,Labels,17.792099999999998,3,0.47,-0.7479000000000031,2.06,1,2
3,Corporate,Southeast Asia,Office Supplies,Envelopes,24.93,1,0.0,11.7,2.06,3,4
3,Consumer,Southeast Asia,Office Supplies,Art,84.7092,4,0.27,-6.9708000000000006,2.06,3,5
3,Corporate,Oceania,Office Supplies,Fasteners,41.148,4,0.1,6.348,2.06,3,5
2,Consumer,Oceania,Technology,Copiers,306.072,2,0.1,-0.0480000000000018,2.06,3,5
3,Consumer,Central Asia,Furniture,Chairs,45.15,1,0.0,19.41,2.06,3,6
3,Consumer,North Asia,Office Supplies,Supplies,19.23,1,0.0,8.07,2.06,1,4
3,Corporate,West,Office Supplies,Binders,20.72,2,0.2,6.474999999999998,2.06,3,4
3,Consumer,West,Office Supplies,Binders,34.272,3,0.2,11.1384,2.06,3,5
3,Corporate,Central,Office Supplies,Labels,15.712000000000002,4,0.2,5.695599999999999,2.06,1,4
3,Corporate,West,Furniture,Furnishings,24.9,5,0.0,8.216999999999999,2.06,1,4
3,Consumer,West,Office Supplies,Paper,19.44,3,0.0,9.3312,2.06,1,5
0,Consumer,West,Office Supplies,Binders,8.704,2,0.2,3.1552,2.06,3,2
3,Home Office,South,Furniture,Furnishings,20.94,3,0.0,6.072599999999999,2.06,1,4
3,Consumer,South,Furniture,Furnishings,25.71,3,0.0,9.2556,2.06,3,6
2,Consumer,East,Office Supplies,Paper,22.68,2,0.0,11.1132,2.06,3,4
3,Home Office,Africa,Office Supplies,Art,33.17999999999999,2,0.0,4.92,2.06,3,7
2,Corporate,Africa,Technology,Phones,41.364,1,0.7,-30.336,2.06,3,5
3,Home Office,Africa,Office Supplies,Binders,13.26,1,0.0,6.09,2.06,1,5
2,Corporate,Africa,Office Supplies,Art,16.110000000000003,1,0.7,-37.59,2.06,3,5
2,Home Office,EMEA,Office Supplies,Fasteners,15.360000000000005,2,0.6,-3.84,2.06,3,2
3,Consumer,Africa,Furniture,Furnishings,40.98,1,0.0,5.73,2.06,1,5
3,Corporate,EMEA,Office Supplies,Supplies,23.01,1,0.0,5.04,2.06,3,5
3,Consumer,EMEA,Office Supplies,Art,17.880000000000003,1,0.6,-18.33,2.06,3,6
3,Corporate,Africa,Office Supplies,Labels,34.2,4,0.0,4.44,2.06,3,6
3,Consumer,EMEA,Office Supplies,Art,54.96,1,0.0,19.23,2.06,3,5
2,Consumer,EMEA,Office Supplies,Binders,23.712,4,0.6,-8.927999999999997,2.06,1,3
3,Home Office,Africa,Office Supplies,Art,14.868000000000002,2,0.7,-18.852,2.06,1,5
3,Home Office,EMEA,Office Supplies,Art,97.2,2,0.0,41.76,2.06,3,5
3,Corporate,EMEA,Office Supplies,Envelopes,24.93,1,0.0,1.23,2.06,3,4
0,Home Office,Caribbean,Office Supplies,Labels,13.68,2,0.0,1.88,2.054,1,1
3,Consumer,Caribbean,Office Supplies,Labels,22.74,3,0.0,4.98,2.051,1,4
3,Consumer,Caribbean,Office Supplies,Labels,32.279999999999994,6,0.0,12.48,2.051,3,6
3,Home Office,Central,Office Supplies,Fasteners,15.912,3,0.4,-7.188000000000002,2.05,1,4
1,Corporate,Central,Technology,Accessories,71.1,3,0.4,-32.04,2.05,1,0
3,Consumer,North,Furniture,Furnishings,19.152,2,0.4,-8.988,2.05,3,4
3,Consumer,North,Office Supplies,Storage,18.66,2,0.0,5.94,2.05,1,4
3,Corporate,Central,Furniture,Furnishings,18.84,1,0.0,8.459999999999999,2.05,2,6
3,Consumer,Central,Office Supplies,Binders,24.0,2,0.0,0.96,2.05,1,4
3,Consumer,North,Office Supplies,Fasteners,21.96,2,0.0,9.0,2.05,3,6
2,Home Office,Central,Office Supplies,Labels,21.3,2,0.0,1.02,2.05,3,3
0,Corporate,Central,Office Supplies,Art,10.05,2,0.5,-0.2100000000000008,2.05,1,2
3,Corporate,North,Furniture,Furnishings,83.16,5,0.3,2.3100000000000094,2.05,3,4
3,Consumer,North,Technology,Machines,50.04,1,0.0,14.49,2.05,3,4
2,Home Office,Central,Office Supplies,Supplies,22.14,1,0.0,1.32,2.05,1,4
2,Home Office,Central,Office Supplies,Labels,13.32,2,0.0,6.24,2.05,0,2
0,Corporate,North,Office Supplies,Binders,102.9,2,0.0,25.68,2.05,3,3
3,Consumer,Oceania,Office Supplies,Labels,23.544,4,0.1,4.704000000000001,2.05,3,4
3,Corporate,Southeast Asia,Office Supplies,Art,31.08,2,0.0,9.0,2.05,3,5
3,Consumer,Central,Office Supplies,Supplies,51.52000000000001,5,0.2,-10.948000000000002,2.05,3,5
3,Consumer,Central,Office Supplies,Supplies,55.168,4,0.2,6.20639999999999,2.05,3,5
2,Corporate,Central,Office Supplies,Paper,25.92,4,0.0,12.4416,2.05,1,3
0,Consumer,West,Office Supplies,Art,11.68,2,0.0,3.0367999999999995,2.05,1,1
0,Corporate,East,Office Supplies,Art,14.7,5,0.0,6.615,2.05,1,3
3,Home Office,East,Office Supplies,Fasteners,17.28,6,0.0,8.121599999999999,2.05,1,4
3,Consumer,Central,Office Supplies,Fasteners,18.84,5,0.2,-3.5325,2.05,3,4
3,Consumer,EMEA,Office Supplies,Art,29.28,1,0.0,1.44,2.05,3,4
3,Home Office,EMEA,Office Supplies,Storage,17.52,1,0.0,5.43,2.05,3,5
2,Home Office,EMEA,Office Supplies,Binders,21.960000000000004,2,0.6,-17.580000000000005,2.05,3,3
3,Home Office,Canada,Office Supplies,Paper,29.67,1,0.0,2.67,2.05,3,5
3,Corporate,Africa,Office Supplies,Art,68.22,6,0.0,15.66,2.05,3,6
0,Consumer,EMEA,Office Supplies,Storage,34.92,2,0.0,1.02,2.05,1,2
3,Consumer,EMEA,Office Supplies,Fasteners,11.88,1,0.0,2.97,2.05,2,6
3,Consumer,Africa,Office Supplies,Envelopes,36.72,2,0.0,6.6000000000000005,2.05,2,6
0,Corporate,EMEA,Office Supplies,Art,10.05,1,0.0,4.92,2.05,1,2
3,Consumer,Africa,Office Supplies,Storage,56.46,1,0.0,14.1,2.05,3,5
3,Consumer,Africa,Furniture,Furnishings,25.14,1,0.0,9.03,2.05,1,5
2,Consumer,EMEA,Office Supplies,Labels,10.32,1,0.0,4.83,2.05,1,2
3,Home Office,Africa,Office Supplies,Art,34.92,2,0.0,14.28,2.05,3,5
2,Consumer,Africa,Office Supplies,Storage,17.361,1,0.7,-25.478999999999992,2.05,1,3
3,Consumer,Africa,Office Supplies,Fasteners,18.66,1,0.0,8.94,2.05,3,5
1,Consumer,North,Office Supplies,Fasteners,11.08,2,0.0,4.96,2.049,1,0
3,Corporate,North,Office Supplies,Supplies,71.94000000000001,3,0.0,23.7,2.049,3,5
3,Consumer,Central,Office Supplies,Labels,25.8,3,0.0,9.78,2.049,2,7
3,Corporate,North,Office Supplies,Labels,32.64,4,0.0,1.6,2.049,3,5
2,Consumer,South,Office Supplies,Envelopes,93.84,5,0.4,-15.659999999999997,2.048,3,4
2,Consumer,North,Furniture,Furnishings,40.55999999999999,4,0.4,-3.4399999999999977,2.045,3,5
3,Consumer,Central,Furniture,Furnishings,74.48,7,0.0,2.1,2.045,3,5
3,Corporate,Caribbean,Office Supplies,Storage,45.28,4,0.0,0.0,2.044,3,6
3,Consumer,South,Office Supplies,Envelopes,31.2,2,0.0,1.56,2.044,3,4
3,Consumer,South,Office Supplies,Binders,26.76,5,0.4,-10.34,2.043,3,4
3,Corporate,Central,Office Supplies,Art,38.08,4,0.0,0.32,2.041,3,4
3,Consumer,Caribbean,Office Supplies,Envelopes,18.08,2,0.2,2.9200000000000004,2.041,3,4
3,Consumer,South,Furniture,Furnishings,26.76,2,0.0,7.479999999999999,2.04,1,5
3,Corporate,Central,Technology,Phones,29.244,1,0.4,-15.115999999999996,2.04,3,6
3,Consumer,Central,Office Supplies,Art,34.02,2,0.0,14.28,2.04,3,4
3,Consumer,North,Office Supplies,Binders,31.68,2,0.0,2.52,2.04,3,6
3,Home Office,Central,Office Supplies,Binders,49.95,3,0.0,13.95,2.04,2,7
2,Consumer,North,Furniture,Furnishings,36.072,2,0.6,-48.708,2.04,3,5
3,Corporate,Central,Office Supplies,Labels,29.25,3,0.0,9.63,2.04,3,7
0,Consumer,Central,Office Supplies,Storage,10.8,2,0.5,-5.220000000000001,2.04,1,3
2,Corporate,Oceania,Office Supplies,Labels,15.227999999999998,3,0.4,1.4580000000000002,2.04,1,2
3,Corporate,North Asia,Office Supplies,Labels,33.3,5,0.0,10.2,2.04,3,5
3,Corporate,Southeast Asia,Office Supplies,Labels,18.444,4,0.47,-13.595999999999998,2.04,3,4
3,Consumer,Oceania,Office Supplies,Fasteners,25.380000000000003,2,0.1,8.7,2.04,3,5
3,Consumer,Oceania,Office Supplies,Fasteners,39.852,4,0.1,-4.068,2.04,3,4
3,Consumer,Central Asia,Office Supplies,Envelopes,17.040000000000003,1,0.0,7.32,2.04,3,5
3,Consumer,Southeast Asia,Office Supplies,Binders,17.0595,3,0.15,0.7694999999999999,2.04,2,6
0,Consumer,South,Office Supplies,Envelopes,21.744,1,0.2,7.3386,2.04,0,1
3,Consumer,West,Office Supplies,Art,19.9,5,0.0,6.566999999999998,2.04,3,6
0,Corporate,East,Furniture,Furnishings,13.28,2,0.0,6.3744,2.04,3,2
3,Consumer,South,Office Supplies,Paper,25.92,4,0.0,12.4416,2.04,3,6
3,Corporate,South,Technology,Phones,43.6,5,0.2,4.360000000000001,2.04,3,5
3,Corporate,East,Office Supplies,Appliances,26.49,1,0.0,7.417200000000001,2.04,3,7
3,Consumer,Central,Office Supplies,Binders,24.588,3,0.8,-38.11140000000001,2.04,3,6
3,Corporate,West,Office Supplies,Paper,33.4,5,0.0,16.032,2.04,1,4
3,Consumer,Central,Office Supplies,Storage,40.74,3,0.0,0.4073999999999991,2.04,3,5
2,Consumer,East,Office Supplies,Envelopes,16.56,2,0.0,7.783199999999999,2.04,3,2
3,Consumer,Central,Office Supplies,Art,23.64,3,0.2,5.319000000000001,2.04,3,5
3,Home Office,Africa,Office Supplies,Paper,14.879999999999995,1,0.0,3.2700000000000005,2.04,2,6
3,Corporate,EMEA,Office Supplies,Binders,14.52,2,0.0,5.04,2.04,1,4
3,Consumer,EMEA,Office Supplies,Art,24.09,1,0.0,4.5600000000000005,2.04,3,5
3,Corporate,Africa,Office Supplies,Fasteners,18.72,1,0.0,2.97,2.04,3,4
3,Home Office,EMEA,Office Supplies,Paper,25.23,1,0.0,4.0200000000000005,2.04,3,4
3,Consumer,EMEA,Technology,Machines,18.564000000000004,1,0.6,-4.655999999999999,2.04,3,5
3,Consumer,EMEA,Office Supplies,Art,23.208,2,0.6,-11.052,2.04,3,5
2,Consumer,Canada,Office Supplies,Art,22.200000000000003,2,0.0,5.28,2.04,3,5
1,Consumer,Africa,Office Supplies,Binders,6.030000000000001,1,0.0,1.86,2.04,0,0
3,Consumer,Africa,Office Supplies,Envelopes,20.49,1,0.0,8.19,2.04,1,5
3,Corporate,EMEA,Technology,Accessories,77.03999999999999,2,0.0,13.080000000000002,2.04,3,4
3,Home Office,Africa,Office Supplies,Supplies,44.580000000000005,1,0.0,12.9,2.04,3,4
0,Consumer,Africa,Office Supplies,Labels,11.76,1,0.0,5.64,2.04,1,1
2,Corporate,EMEA,Office Supplies,Labels,6.75,1,0.0,0.99,2.04,0,2
3,Home Office,North,Office Supplies,Supplies,35.0,5,0.0,7.7,2.039,3,5
2,Consumer,North,Office Supplies,Envelopes,26.879999999999995,3,0.0,6.959999999999999,2.039,3,5
2,Consumer,South,Office Supplies,Paper,21.744,3,0.4,2.8439999999999968,2.037,1,2
3,Consumer,Caribbean,Furniture,Tables,172.212,2,0.7,-327.2279999999999,2.036,3,6
2,Home Office,South,Office Supplies,Art,19.4,2,0.0,0.5599999999999999,2.035,3,5
3,Home Office,North,Office Supplies,Envelopes,54.28,2,0.0,12.48,2.034,3,5
2,Consumer,Central,Office Supplies,Labels,16.5,3,0.0,0.4800000000000001,2.034,1,2
3,Corporate,North,Office Supplies,Fasteners,37.32000000000001,3,0.0,4.8,2.033,1,4
3,Corporate,Caribbean,Office Supplies,Art,39.48,2,0.0,18.92,2.031,1,5
3,Consumer,South,Office Supplies,Binders,19.08,6,0.4,-5.7600000000000025,2.031,2,6
3,Corporate,North,Office Supplies,Binders,18.99,3,0.0,0.72,2.03,2,6
3,Corporate,Central,Office Supplies,Labels,35.550000000000004,3,0.0,7.74,2.03,3,5
3,Consumer,North,Furniture,Furnishings,40.677,1,0.3,-6.993,2.03,3,4
3,Consumer,Central,Office Supplies,Binders,42.21000000000001,7,0.0,13.02,2.03,3,4
3,Home Office,Central,Office Supplies,Binders,32.25,5,0.0,8.25,2.03,3,4
3,Consumer,North Asia,Office Supplies,Envelopes,26.19,1,0.0,7.050000000000001,2.03,3,5
3,Consumer,Southeast Asia,Office Supplies,Storage,156.915,6,0.45,-77.08499999999998,2.03,3,5
3,Corporate,Oceania,Office Supplies,Labels,23.571,3,0.1,6.471,2.03,3,4
3,Home Office,Central Asia,Office Supplies,Binders,19.35,5,0.0,9.15,2.03,3,7
2,Consumer,Oceania,Office Supplies,Labels,12.96,2,0.4,-4.139999999999999,2.03,0,3
3,Corporate,Oceania,Office Supplies,Labels,12.852,2,0.1,3.852,2.03,1,4
3,Corporate,Oceania,Office Supplies,Binders,12.096,2,0.4,-1.2240000000000002,2.03,2,7
3,Consumer,Central,Technology,Accessories,19.99,1,0.0,6.796599999999998,2.03,2,7
3,Home Office,Central,Technology,Phones,38.272000000000006,4,0.2,3.827200000000001,2.03,2,6
3,Consumer,South,Office Supplies,Paper,47.952000000000005,3,0.2,16.183799999999998,2.03,3,4
3,Consumer,East,Technology,Accessories,27.12,2,0.2,-4.746000000000001,2.03,1,4
3,Consumer,Central,Office Supplies,Appliances,14.015999999999996,4,0.8,-31.536,2.03,1,4
3,Corporate,West,Office Supplies,Storage,40.68,2,0.0,0.4067999999999969,2.03,3,6
2,Consumer,East,Office Supplies,Supplies,17.0,2,0.0,4.42,2.03,1,2
3,Consumer,East,Office Supplies,Appliances,32.67,3,0.0,8.494200000000001,2.03,3,5
3,Corporate,East,Furniture,Furnishings,24.3,5,0.0,10.449000000000002,2.03,3,4
2,Home Office,Central,Office Supplies,Paper,19.44,3,0.0,9.5256,2.03,3,5
3,Home Office,East,Office Supplies,Labels,31.05,3,0.0,14.904,2.03,3,7
3,Consumer,West,Office Supplies,Art,25.44,6,0.0,9.9216,2.03,3,5
3,Corporate,West,Office Supplies,Fasteners,17.9,5,0.0,8.771,2.03,1,4
3,Consumer,East,Office Supplies,Binders,40.2,5,0.0,18.09,2.03,3,6
1,Corporate,EMEA,Office Supplies,Envelopes,13.716,1,0.7,-16.944,2.03,1,0
0,Consumer,Africa,Office Supplies,Storage,193.8,4,0.0,0.0,2.03,3,1
2,Consumer,EMEA,Office Supplies,Binders,22.128,4,0.6,-12.791999999999994,2.03,1,4
3,Consumer,EMEA,Technology,Machines,19.776,1,0.6,-15.354,2.03,3,5
3,Corporate,EMEA,Technology,Phones,29.34,1,0.6,-33.75,2.03,3,5
2,Consumer,Africa,Office Supplies,Binders,15.66,2,0.0,6.42,2.03,1,4
3,Consumer,EMEA,Office Supplies,Art,27.09,1,0.0,13.53,2.03,2,6
2,Consumer,Africa,Office Supplies,Binders,17.82,2,0.0,3.18,2.03,3,5
2,Corporate,Africa,Office Supplies,Art,48.72,2,0.0,19.44,2.03,3,2
1,Corporate,EMEA,Office Supplies,Binders,10.53,1,0.0,2.4000000000000004,2.03,0,0
3,Corporate,EMEA,Office Supplies,Supplies,28.416,2,0.6,-17.784,2.03,3,4
0,Consumer,EMEA,Office Supplies,Labels,9.27,1,0.0,3.24,2.03,0,2
